28588	114	Data\original\train\tunicate_doliolid\39439.jpg
14528	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\150617.jpg
12883	36	Data\original\train\diatom_chain_string\27361.jpg
1490	5	Data\original\train\appendicularian_s_shape\48380.jpg
13256	37	Data\original\train\diatom_chain_tube\133219.jpg
17764	69	Data\original\train\hydromedusae_shapeA\5507.jpg
22995	96	Data\original\train\siphonophore_calycophoran_abylidae\42885.jpg
5791	11	Data\original\train\chaetognath_other\98456.jpg
15912	53	Data\original\train\fish_larvae_myctophids\89605.jpg
23247	98	Data\original\train\siphonophore_calycophoran_rocketship_young\108003.jpg
5840	12	Data\original\train\chaetognath_sagitta\103921.jpg
18224	72	Data\original\train\hydromedusae_solmaris\125299.jpg
13126	36	Data\original\train\diatom_chain_string\95851.jpg
29585	118	Data\original\train\unknown_blobs_and_smudges\3236.jpg
18671	72	Data\original\train\hydromedusae_solmaris\70783.jpg
13383	37	Data\original\train\diatom_chain_tube\23454.jpg
11994	35	Data\original\train\detritus_other\148104.jpg
9180	24	Data\original\train\copepod_cyclopoid_oithona_eggs\55621.jpg
13481	37	Data\original\train\diatom_chain_tube\54804.jpg
18770	72	Data\original\train\hydromedusae_solmaris\91082.jpg
1191	5	Data\original\train\appendicularian_s_shape\130112.jpg
8062	22	Data\original\train\copepod_calanoid\43112.jpg
20552	85	Data\original\train\protist_other\104194.jpg
24778	108	Data\original\train\trichodesmium_bowtie\23306.jpg
27827	111	Data\original\train\trichodesmium_tuft\87816.jpg
8719	24	Data\original\train\copepod_cyclopoid_oithona_eggs\146254.jpg
26105	110	Data\original\train\trichodesmium_puff\22220.jpg
29670	118	Data\original\train\unknown_blobs_and_smudges\71225.jpg
19656	83	Data\original\train\protist_fuzzy_olive\150117.jpg
13845	40	Data\original\train\echinoderm_larva_pluteus_typeC\85030.jpg
14920	44	Data\original\train\echinoderm_seacucumber_auricularia_larva\47731.jpg
28975	115	Data\original\train\tunicate_partial\3998.jpg
18096	71	Data\original\train\hydromedusae_sideview_big\63297.jpg
4535	11	Data\original\train\chaetognath_other\146955.jpg
23305	98	Data\original\train\siphonophore_calycophoran_rocketship_young\126870.jpg
16178	58	Data\original\train\hydromedusae_bell_and_tentacles\42385.jpg
20745	85	Data\original\train\protist_other\126627.jpg
598	2	Data\original\train\acantharia_protist\41024.jpg
8261	22	Data\original\train\copepod_calanoid\88877.jpg
20433	84	Data\original\train\protist_noctiluca\77243.jpg
23866	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\23885.jpg
18495	72	Data\original\train\hydromedusae_solmaris\36128.jpg
4841	11	Data\original\train\chaetognath_other\25230.jpg
28474	114	Data\original\train\tunicate_doliolid\145169.jpg
9210	24	Data\original\train\copepod_cyclopoid_oithona_eggs\59420.jpg
3047	9	Data\original\train\artifacts\91064.jpg
8309	22	Data\original\train\copepod_calanoid\99993.jpg
28894	115	Data\original\train\tunicate_partial\152648.jpg
29307	117	Data\original\train\tunicate_salp\26001.jpg
26412	110	Data\original\train\trichodesmium_puff\44040.jpg
9632	25	Data\original\train\copepod_cyclopoid_oithona\11537.jpg
25342	110	Data\original\train\trichodesmium_puff\109718.jpg
8766	24	Data\original\train\copepod_cyclopoid_oithona_eggs\152732.jpg
4955	11	Data\original\train\chaetognath_other\34182.jpg
13815	40	Data\original\train\echinoderm_larva_pluteus_typeC\34942.jpg
18490	72	Data\original\train\hydromedusae_solmaris\34955.jpg
23003	96	Data\original\train\siphonophore_calycophoran_abylidae\48172.jpg
23200	97	Data\original\train\siphonophore_calycophoran_rocketship_adult\76236.jpg
14409	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\123786.jpg
13560	37	Data\original\train\diatom_chain_tube\76667.jpg
19016	75	Data\original\train\hydromedusae_typeD\23670.jpg
29947	120	Data\original\train\unknown_unclassified\112296.jpg
29790	119	Data\original\train\unknown_sticks\146728.jpg
3514	10	Data\original\train\chaetognath_non_sagitta\3340.jpg
10288	25	Data\original\train\copepod_cyclopoid_oithona\75979.jpg
10632	27	Data\original\train\crustacean_other\8805.jpg
27311	111	Data\original\train\trichodesmium_tuft\123693.jpg
2589	8	Data\original\train\artifacts_edge\29625.jpg
26627	110	Data\original\train\trichodesmium_puff\58141.jpg
2720	9	Data\original\train\artifacts\115066.jpg
27915	113	Data\original\train\tunicate_doliolid_nurse\105436.jpg
11089	33	Data\original\train\detritus_blob\149469.jpg
15122	48	Data\original\train\euphausiids\51911.jpg
8346	24	Data\original\train\copepod_cyclopoid_oithona_eggs\100617.jpg
26068	110	Data\original\train\trichodesmium_puff\19747.jpg
21743	86	Data\original\train\protist_star\22641.jpg
21443	85	Data\original\train\protist_other\73523.jpg
24804	108	Data\original\train\trichodesmium_bowtie\29167.jpg
4583	11	Data\original\train\chaetognath_other\151055.jpg
2375	7	Data\original\train\appendicularian_straight\20951.jpg
4839	11	Data\original\train\chaetognath_other\25029.jpg
12834	36	Data\original\train\diatom_chain_string\15939.jpg
21049	85	Data\original\train\protist_other\23980.jpg
10360	25	Data\original\train\copepod_cyclopoid_oithona\88315.jpg
8905	24	Data\original\train\copepod_cyclopoid_oithona_eggs\23719.jpg
1232	5	Data\original\train\appendicularian_s_shape\137649.jpg
17895	70	Data\original\train\hydromedusae_shapeB\108692.jpg
24621	108	Data\original\train\trichodesmium_bowtie\136196.jpg
22204	90	Data\original\train\radiolarian_chain\54880.jpg
16195	58	Data\original\train\hydromedusae_bell_and_tentacles\67901.jpg
27692	111	Data\original\train\trichodesmium_tuft\60366.jpg
15082	48	Data\original\train\euphausiids\146349.jpg
21820	87	Data\original\train\pteropod_butterfly\107541.jpg
15941	54	Data\original\train\fish_larvae_thin_body\146364.jpg
792	2	Data\original\train\acantharia_protist\72011.jpg
24356	105	Data\original\train\siphonophore_physonect\55122.jpg
28530	114	Data\original\train\tunicate_doliolid\20004.jpg
23020	96	Data\original\train\siphonophore_calycophoran_abylidae\57333.jpg
29801	119	Data\original\train\unknown_sticks\156343.jpg
13004	36	Data\original\train\diatom_chain_string\63720.jpg
12050	35	Data\original\train\detritus_other\158545.jpg
24721	108	Data\original\train\trichodesmium_bowtie\156514.jpg
23809	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\133403.jpg
12400	35	Data\original\train\detritus_other\65184.jpg
25134	108	Data\original\train\trichodesmium_bowtie\94682.jpg
9603	25	Data\original\train\copepod_cyclopoid_oithona\109991.jpg
25287	110	Data\original\train\trichodesmium_puff\105672.jpg
18081	71	Data\original\train\hydromedusae_sideview_big\373.jpg
5729	11	Data\original\train\chaetognath_other\92827.jpg
15971	54	Data\original\train\fish_larvae_thin_body\61313.jpg
10631	27	Data\original\train\crustacean_other\87793.jpg
9552	25	Data\original\train\copepod_cyclopoid_oithona\103429.jpg
20958	85	Data\original\train\protist_other\157215.jpg
23197	97	Data\original\train\siphonophore_calycophoran_rocketship_adult\75005.jpg
16312	61	Data\original\train\hydromedusae_haliscera\130491.jpg
22221	90	Data\original\train\radiolarian_chain\64963.jpg
4471	11	Data\original\train\chaetognath_other\142570.jpg
26874	110	Data\original\train\trichodesmium_puff\75874.jpg
16392	61	Data\original\train\hydromedusae_haliscera\28189.jpg
6610	14	Data\original\train\copepod_calanoid_eggs\113514.jpg
17419	68	Data\original\train\hydromedusae_shapeA_sideview_small\68972.jpg
16773	64	Data\original\train\hydromedusae_narco_young\64130.jpg
14980	45	Data\original\train\echinopluteus\72085.jpg
1459	5	Data\original\train\appendicularian_s_shape\42221.jpg
27731	111	Data\original\train\trichodesmium_tuft\70454.jpg
27931	113	Data\original\train\tunicate_doliolid_nurse\109745.jpg
6239	12	Data\original\train\chaetognath_sagitta\38736.jpg
17739	69	Data\original\train\hydromedusae_shapeA\46585.jpg
22081	90	Data\original\train\radiolarian_chain\137308.jpg
20406	84	Data\original\train\protist_noctiluca\7276.jpg
16910	65	Data\original\train\hydromedusae_narcomedusae\142118.jpg
17628	69	Data\original\train\hydromedusae_shapeA\156411.jpg
2370	7	Data\original\train\appendicularian_straight\17048.jpg
6885	16	Data\original\train\copepod_calanoid_flatheads\121367.jpg
6426	12	Data\original\train\chaetognath_sagitta\80703.jpg
26470	110	Data\original\train\trichodesmium_puff\46908.jpg
12984	36	Data\original\train\diatom_chain_string\58387.jpg
16931	65	Data\original\train\hydromedusae_narcomedusae\21066.jpg
11160	33	Data\original\train\detritus_blob\28304.jpg
16241	59	Data\original\train\hydromedusae_h15\48006.jpg
17581	69	Data\original\train\hydromedusae_shapeA\139366.jpg
29358	117	Data\original\train\tunicate_salp\57719.jpg
3604	10	Data\original\train\chaetognath_non_sagitta\49625.jpg
8490	24	Data\original\train\copepod_cyclopoid_oithona_eggs\119295.jpg
1820	6	Data\original\train\appendicularian_slight_curve\126447.jpg
12973	36	Data\original\train\diatom_chain_string\5659.jpg
1187	5	Data\original\train\appendicularian_s_shape\129832.jpg
25957	110	Data\original\train\trichodesmium_puff\155963.jpg
7462	19	Data\original\train\copepod_calanoid_large\77445.jpg
13321	37	Data\original\train\diatom_chain_tube\152587.jpg
1145	5	Data\original\train\appendicularian_s_shape\120193.jpg
16447	61	Data\original\train\hydromedusae_haliscera\6311.jpg
28986	115	Data\original\train\tunicate_partial\44359.jpg
13527	37	Data\original\train\diatom_chain_tube\64734.jpg
18274	72	Data\original\train\hydromedusae_solmaris\133558.jpg
21238	85	Data\original\train\protist_other\49232.jpg
1691	5	Data\original\train\appendicularian_s_shape\92661.jpg
11311	33	Data\original\train\detritus_blob\97737.jpg
5702	11	Data\original\train\chaetognath_other\90434.jpg
23370	98	Data\original\train\siphonophore_calycophoran_rocketship_young\142414.jpg
23227	98	Data\original\train\siphonophore_calycophoran_rocketship_young\102909.jpg
8933	24	Data\original\train\copepod_cyclopoid_oithona_eggs\26890.jpg
10269	25	Data\original\train\copepod_cyclopoid_oithona\74052.jpg
744	2	Data\original\train\acantharia_protist\64766.jpg
10981	33	Data\original\train\detritus_blob\110045.jpg
13638	37	Data\original\train\diatom_chain_tube\98495.jpg
18116	72	Data\original\train\hydromedusae_solmaris\103048.jpg
17715	69	Data\original\train\hydromedusae_shapeA\38299.jpg
28640	114	Data\original\train\tunicate_doliolid\58121.jpg
9546	25	Data\original\train\copepod_cyclopoid_oithona\102575.jpg
18906	73	Data\original\train\hydromedusae_solmundella\62239.jpg
28259	113	Data\original\train\tunicate_doliolid_nurse\78597.jpg
1005	3	Data\original\train\amphipods\4661.jpg
21197	85	Data\original\train\protist_other\44863.jpg
4988	11	Data\original\train\chaetognath_other\36357.jpg
24468	108	Data\original\train\trichodesmium_bowtie\103682.jpg
6291	12	Data\original\train\chaetognath_sagitta\50245.jpg
14923	44	Data\original\train\echinoderm_seacucumber_auricularia_larva\49197.jpg
10560	27	Data\original\train\crustacean_other\35394.jpg
26406	110	Data\original\train\trichodesmium_puff\43687.jpg
18937	73	Data\original\train\hydromedusae_solmundella\99759.jpg
6814	15	Data\original\train\copepod_calanoid_eucalanus\160685.jpg
26827	110	Data\original\train\trichodesmium_puff\73080.jpg
12669	36	Data\original\train\diatom_chain_string\116907.jpg
17556	69	Data\original\train\hydromedusae_shapeA\124932.jpg
20500	84	Data\original\train\protist_noctiluca\93693.jpg
17904	70	Data\original\train\hydromedusae_shapeB\120789.jpg
1103	5	Data\original\train\appendicularian_s_shape\114080.jpg
15241	49	Data\original\train\fecal_pellet\120860.jpg
18592	72	Data\original\train\hydromedusae_solmaris\54993.jpg
15524	49	Data\original\train\fecal_pellet\52080.jpg
22189	90	Data\original\train\radiolarian_chain\4585.jpg
14184	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\50170.jpg
15230	49	Data\original\train\fecal_pellet\116240.jpg
12497	35	Data\original\train\detritus_other\78980.jpg
28242	113	Data\original\train\tunicate_doliolid_nurse\72303.jpg
23835	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\150519.jpg
26408	110	Data\original\train\trichodesmium_puff\43770.jpg
12382	35	Data\original\train\detritus_other\62495.jpg
18402	72	Data\original\train\hydromedusae_solmaris\15981.jpg
3155	10	Data\original\train\chaetognath_non_sagitta\115592.jpg
7645	22	Data\original\train\copepod_calanoid\102789.jpg
5976	12	Data\original\train\chaetognath_sagitta\131733.jpg
22461	92	Data\original\train\shrimp_caridean\20282.jpg
28695	114	Data\original\train\tunicate_doliolid\7855.jpg
7175	18	Data\original\train\copepod_calanoid_large_side_antennatucked\64974.jpg
28851	115	Data\original\train\tunicate_partial\133626.jpg
28	1	Data\original\train\acantharia_protist_halo\134933.jpg
3931	11	Data\original\train\chaetognath_other\103197.jpg
26242	110	Data\original\train\trichodesmium_puff\31578.jpg
6385	12	Data\original\train\chaetognath_sagitta\71160.jpg
19289	80	Data\original\train\jellies_tentacles\97509.jpg
30002	120	Data\original\train\unknown_unclassified\131409.jpg
19919	84	Data\original\train\protist_noctiluca\105000.jpg
4024	11	Data\original\train\chaetognath_other\110144.jpg
13387	37	Data\original\train\diatom_chain_tube\25048.jpg
25275	110	Data\original\train\trichodesmium_puff\104960.jpg
1472	5	Data\original\train\appendicularian_s_shape\45006.jpg
12524	35	Data\original\train\detritus_other\82492.jpg
21053	85	Data\original\train\protist_other\2484.jpg
3789	10	Data\original\train\chaetognath_non_sagitta\81465.jpg
20999	85	Data\original\train\protist_other\17525.jpg
6189	12	Data\original\train\chaetognath_sagitta\27820.jpg
28364	114	Data\original\train\tunicate_doliolid\111549.jpg
9733	25	Data\original\train\copepod_cyclopoid_oithona\132294.jpg
3915	11	Data\original\train\chaetognath_other\102160.jpg
3235	10	Data\original\train\chaetognath_non_sagitta\128284.jpg
29015	115	Data\original\train\tunicate_partial\58110.jpg
28120	113	Data\original\train\tunicate_doliolid_nurse\33731.jpg
20242	84	Data\original\train\protist_noctiluca\34186.jpg
15854	53	Data\original\train\fish_larvae_myctophids\144244.jpg
28275	113	Data\original\train\tunicate_doliolid_nurse\84045.jpg
19279	80	Data\original\train\jellies_tentacles\86979.jpg
15027	47	Data\original\train\euphausiids_young\61464.jpg
15261	49	Data\original\train\fecal_pellet\127972.jpg
21306	85	Data\original\train\protist_other\56617.jpg
26831	110	Data\original\train\trichodesmium_puff\73170.jpg
30261	120	Data\original\train\unknown_unclassified\78146.jpg
28013	113	Data\original\train\tunicate_doliolid_nurse\141099.jpg
20674	85	Data\original\train\protist_other\117468.jpg
1458	5	Data\original\train\appendicularian_s_shape\41547.jpg
4584	11	Data\original\train\chaetognath_other\151144.jpg
8083	22	Data\original\train\copepod_calanoid\49749.jpg
8228	22	Data\original\train\copepod_calanoid\82089.jpg
17888	70	Data\original\train\hydromedusae_shapeB\102597.jpg
15722	51	Data\original\train\fish_larvae_leptocephali\8706.jpg
22914	96	Data\original\train\siphonophore_calycophoran_abylidae\136757.jpg
502	2	Data\original\train\acantharia_protist\2172.jpg
19338	81	Data\original\train\polychaete\154355.jpg
19510	82	Data\original\train\protist_dark_center\78513.jpg
13954	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\105120.jpg
10677	28	Data\original\train\ctenophore_cestid\13475.jpg
17116	67	Data\original\train\hydromedusae_partial_dark\41961.jpg
14731	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\62915.jpg
29457	118	Data\original\train\unknown_blobs_and_smudges\122922.jpg
11287	33	Data\original\train\detritus_blob\85235.jpg
28327	114	Data\original\train\tunicate_doliolid\102773.jpg
25734	110	Data\original\train\trichodesmium_puff\13869.jpg
10634	27	Data\original\train\crustacean_other\88598.jpg
28888	115	Data\original\train\tunicate_partial\151487.jpg
11075	33	Data\original\train\detritus_blob\145779.jpg
27872	111	Data\original\train\trichodesmium_tuft\9959.jpg
18701	72	Data\original\train\hydromedusae_solmaris\76030.jpg
26622	110	Data\original\train\trichodesmium_puff\57884.jpg
13102	36	Data\original\train\diatom_chain_string\89646.jpg
20330	84	Data\original\train\protist_noctiluca\54936.jpg
22602	93	Data\original\train\shrimp_sergestidae\56903.jpg
25426	110	Data\original\train\trichodesmium_puff\115961.jpg
15138	48	Data\original\train\euphausiids\70091.jpg
10705	28	Data\original\train\ctenophore_cestid\23173.jpg
18791	72	Data\original\train\hydromedusae_solmaris\95125.jpg
27210	111	Data\original\train\trichodesmium_tuft\102673.jpg
7068	17	Data\original\train\copepod_calanoid_frillyAntennae\43215.jpg
11708	34	Data\original\train\detritus_filamentous\98888.jpg
11712	35	Data\original\train\detritus_other\100494.jpg
11883	35	Data\original\train\detritus_other\128113.jpg
7423	19	Data\original\train\copepod_calanoid_large\57798.jpg
17770	69	Data\original\train\hydromedusae_shapeA\56936.jpg
6171	12	Data\original\train\chaetognath_sagitta\24395.jpg
29043	115	Data\original\train\tunicate_partial\75785.jpg
16825	64	Data\original\train\hydromedusae_narco_young\81704.jpg
5821	12	Data\original\train\chaetognath_sagitta\100288.jpg
1600	5	Data\original\train\appendicularian_s_shape\72374.jpg
29048	115	Data\original\train\tunicate_partial\78997.jpg
29265	117	Data\original\train\tunicate_salp\151228.jpg
2645	8	Data\original\train\artifacts_edge\77284.jpg
1614	5	Data\original\train\appendicularian_s_shape\75427.jpg
15419	49	Data\original\train\fecal_pellet\24514.jpg
6701	14	Data\original\train\copepod_calanoid_eggs\53278.jpg
755	2	Data\original\train\acantharia_protist\67529.jpg
23432	98	Data\original\train\siphonophore_calycophoran_rocketship_young\16480.jpg
28487	114	Data\original\train\tunicate_doliolid\148545.jpg
5740	11	Data\original\train\chaetognath_other\93925.jpg
5747	11	Data\original\train\chaetognath_other\94321.jpg
18686	72	Data\original\train\hydromedusae_solmaris\73698.jpg
22064	90	Data\original\train\radiolarian_chain\129991.jpg
7105	18	Data\original\train\copepod_calanoid_large_side_antennatucked\104227.jpg
20057	84	Data\original\train\protist_noctiluca\136476.jpg
17288	68	Data\original\train\hydromedusae_shapeA_sideview_small\146576.jpg
7768	22	Data\original\train\copepod_calanoid\127887.jpg
28850	115	Data\original\train\tunicate_partial\133335.jpg
10554	27	Data\original\train\crustacean_other\30357.jpg
12623	35	Data\original\train\detritus_other\99679.jpg
2247	6	Data\original\train\appendicularian_slight_curve\9550.jpg
12242	35	Data\original\train\detritus_other\43280.jpg
10233	25	Data\original\train\copepod_cyclopoid_oithona\68572.jpg
10745	28	Data\original\train\ctenophore_cestid\70529.jpg
4656	11	Data\original\train\chaetognath_other\155741.jpg
6763	14	Data\original\train\copepod_calanoid_eggs\99229.jpg
16171	58	Data\original\train\hydromedusae_bell_and_tentacles\20056.jpg
13188	37	Data\original\train\diatom_chain_tube\112051.jpg
14076	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\15695.jpg
16567	64	Data\original\train\hydromedusae_narco_young\114867.jpg
11575	34	Data\original\train\detritus_filamentous\55865.jpg
25304	110	Data\original\train\trichodesmium_puff\106994.jpg
22271	90	Data\original\train\radiolarian_chain\91709.jpg
24334	105	Data\original\train\siphonophore_physonect\27465.jpg
5068	11	Data\original\train\chaetognath_other\42220.jpg
21603	85	Data\original\train\protist_other\89666.jpg
3626	10	Data\original\train\chaetognath_non_sagitta\5327.jpg
18634	72	Data\original\train\hydromedusae_solmaris\62536.jpg
7597	21	Data\original\train\copepod_calanoid_small_longantennae\40645.jpg
21093	85	Data\original\train\protist_other\30641.jpg
324	2	Data\original\train\acantharia_protist\136924.jpg
11170	33	Data\original\train\detritus_blob\3136.jpg
8851	24	Data\original\train\copepod_cyclopoid_oithona_eggs\17393.jpg
19245	80	Data\original\train\jellies_tentacles\49433.jpg
10905	32	Data\original\train\decapods\115829.jpg
20687	85	Data\original\train\protist_other\118330.jpg
10963	33	Data\original\train\detritus_blob\103578.jpg
9061	24	Data\original\train\copepod_cyclopoid_oithona_eggs\41974.jpg
9163	24	Data\original\train\copepod_cyclopoid_oithona_eggs\53511.jpg
22219	90	Data\original\train\radiolarian_chain\63880.jpg
15578	49	Data\original\train\fecal_pellet\66878.jpg
11721	35	Data\original\train\detritus_other\10167.jpg
8694	24	Data\original\train\copepod_cyclopoid_oithona_eggs\143265.jpg
4937	11	Data\original\train\chaetognath_other\32961.jpg
10652	27	Data\original\train\crustacean_other\99940.jpg
1632	5	Data\original\train\appendicularian_s_shape\81198.jpg
18955	74	Data\original\train\hydromedusae_typeD_bell_and_tentacles\147928.jpg
30276	120	Data\original\train\unknown_unclassified\84171.jpg
20149	84	Data\original\train\protist_noctiluca\154472.jpg
4669	11	Data\original\train\chaetognath_other\156989.jpg
12947	36	Data\original\train\diatom_chain_string\4734.jpg
23872	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\27054.jpg
5803	11	Data\original\train\chaetognath_other\99134.jpg
6807	15	Data\original\train\copepod_calanoid_eucalanus\149999.jpg
8359	24	Data\original\train\copepod_cyclopoid_oithona_eggs\102175.jpg
21006	85	Data\original\train\protist_other\18452.jpg
5171	11	Data\original\train\chaetognath_other\49765.jpg
18638	72	Data\original\train\hydromedusae_solmaris\63241.jpg
5540	11	Data\original\train\chaetognath_other\77565.jpg
29381	117	Data\original\train\tunicate_salp\72474.jpg
12591	35	Data\original\train\detritus_other\94568.jpg
22036	90	Data\original\train\radiolarian_chain\115210.jpg
3803	10	Data\original\train\chaetognath_non_sagitta\85514.jpg
26618	110	Data\original\train\trichodesmium_puff\57786.jpg
14764	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\73485.jpg
22909	96	Data\original\train\siphonophore_calycophoran_abylidae\130751.jpg
23854	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\19420.jpg
27984	113	Data\original\train\tunicate_doliolid_nurse\130855.jpg
5682	11	Data\original\train\chaetognath_other\89101.jpg
9274	24	Data\original\train\copepod_cyclopoid_oithona_eggs\68492.jpg
20131	84	Data\original\train\protist_noctiluca\150831.jpg
19133	79	Data\original\train\invertebrate_larvae_other_B\131298.jpg
21763	86	Data\original\train\protist_star\44682.jpg
14200	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\55670.jpg
14327	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\10035.jpg
18523	72	Data\original\train\hydromedusae_solmaris\41714.jpg
22346	91	Data\original\train\radiolarian_colony\151869.jpg
18254	72	Data\original\train\hydromedusae_solmaris\131408.jpg
26023	110	Data\original\train\trichodesmium_puff\16329.jpg
9786	25	Data\original\train\copepod_cyclopoid_oithona\139665.jpg
28099	113	Data\original\train\tunicate_doliolid_nurse\25417.jpg
11794	35	Data\original\train\detritus_other\114126.jpg
10856	30	Data\original\train\ctenophore_cydippid_tentacles\89106.jpg
1313	5	Data\original\train\appendicularian_s_shape\154807.jpg
16614	64	Data\original\train\hydromedusae_narco_young\140335.jpg
24187	102	Data\original\train\siphonophore_other_parts\111918.jpg
5170	11	Data\original\train\chaetognath_other\49729.jpg
582	2	Data\original\train\acantharia_protist\38197.jpg
1290	5	Data\original\train\appendicularian_s_shape\150739.jpg
1280	5	Data\original\train\appendicularian_s_shape\148237.jpg
27367	111	Data\original\train\trichodesmium_tuft\132916.jpg
19512	82	Data\original\train\protist_dark_center\80501.jpg
19880	83	Data\original\train\protist_fuzzy_olive\9266.jpg
496	2	Data\original\train\acantharia_protist\21269.jpg
22077	90	Data\original\train\radiolarian_chain\135960.jpg
2795	9	Data\original\train\artifacts\145454.jpg
4613	11	Data\original\train\chaetognath_other\153192.jpg
7869	22	Data\original\train\copepod_calanoid\149183.jpg
24017	101	Data\original\train\siphonophore_calycophoran_sphaeronectes\110826.jpg
2033	6	Data\original\train\appendicularian_slight_curve\36276.jpg
3712	10	Data\original\train\chaetognath_non_sagitta\68788.jpg
8804	24	Data\original\train\copepod_cyclopoid_oithona_eggs\156735.jpg
9127	24	Data\original\train\copepod_cyclopoid_oithona_eggs\49104.jpg
25231	110	Data\original\train\trichodesmium_puff\101471.jpg
22741	94	Data\original\train\shrimp_zoea\35153.jpg
27313	111	Data\original\train\trichodesmium_tuft\124017.jpg
12286	35	Data\original\train\detritus_other\49016.jpg
6565	13	Data\original\train\chordate_type1\57808.jpg
22793	94	Data\original\train\shrimp_zoea\80821.jpg
27444	111	Data\original\train\trichodesmium_tuft\151298.jpg
17405	68	Data\original\train\hydromedusae_shapeA_sideview_small\64435.jpg
20008	84	Data\original\train\protist_noctiluca\125997.jpg
10876	31	Data\original\train\ctenophore_lobate\20973.jpg
9736	25	Data\original\train\copepod_cyclopoid_oithona\132604.jpg
10666	28	Data\original\train\ctenophore_cestid\118124.jpg
1124	5	Data\original\train\appendicularian_s_shape\116911.jpg
13612	37	Data\original\train\diatom_chain_tube\91068.jpg
14186	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\50714.jpg
29874	119	Data\original\train\unknown_sticks\77036.jpg
7853	22	Data\original\train\copepod_calanoid\146029.jpg
21849	87	Data\original\train\pteropod_butterfly\146210.jpg
16415	61	Data\original\train\hydromedusae_haliscera\40544.jpg
28509	114	Data\original\train\tunicate_doliolid\158554.jpg
27895	112	Data\original\train\trochophore_larvae\53576.jpg
18571	72	Data\original\train\hydromedusae_solmaris\50234.jpg
14787	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\79054.jpg
17587	69	Data\original\train\hydromedusae_shapeA\143624.jpg
1737	6	Data\original\train\appendicularian_slight_curve\100063.jpg
18317	72	Data\original\train\hydromedusae_solmaris\141582.jpg
9489	24	Data\original\train\copepod_cyclopoid_oithona_eggs\95884.jpg
23728	99	Data\original\train\siphonophore_calycophoran_sphaeronectes_stem\150247.jpg
18341	72	Data\original\train\hydromedusae_solmaris\147165.jpg
8428	24	Data\original\train\copepod_cyclopoid_oithona_eggs\111407.jpg
11475	34	Data\original\train\detritus_filamentous\19737.jpg
14686	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\46957.jpg
12645	36	Data\original\train\diatom_chain_string\10901.jpg
5648	11	Data\original\train\chaetognath_other\86517.jpg
19578	83	Data\original\train\protist_fuzzy_olive\119346.jpg
19299	81	Data\original\train\polychaete\107034.jpg
12846	36	Data\original\train\diatom_chain_string\17482.jpg
4997	11	Data\original\train\chaetognath_other\36950.jpg
13374	37	Data\original\train\diatom_chain_tube\21263.jpg
22095	90	Data\original\train\radiolarian_chain\142011.jpg
26361	110	Data\original\train\trichodesmium_puff\40737.jpg
29036	115	Data\original\train\tunicate_partial\70833.jpg
18145	72	Data\original\train\hydromedusae_solmaris\110085.jpg
16678	64	Data\original\train\hydromedusae_narco_young\27166.jpg
545	2	Data\original\train\acantharia_protist\29684.jpg
20054	84	Data\original\train\protist_noctiluca\136166.jpg
1968	6	Data\original\train\appendicularian_slight_curve\21151.jpg
14679	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\45281.jpg
14196	42	Data\original\train\echinoderm_larva_seastar_bipinnaria\54552.jpg
28724	114	Data\original\train\tunicate_doliolid\87809.jpg
14653	43	Data\original\train\echinoderm_larva_seastar_brachiolaria\36969.jpg
23876	100	Data\original\train\siphonophore_calycophoran_sphaeronectes_young\30404.jpg
18392	72	Data\original\train\hydromedusae_solmaris\158292.jpg
30294	120	Data\original\train\unknown_unclassified\90715.jpg
22691	94	Data\original\train\shrimp_zoea\144635.jpg
2358	7	Data\original\train\appendicularian_straight\15659.jpg
7041	17	Data\original\train\copepod_calanoid_frillyAntennae\104537.jpg
15555	49	Data\original\train\fecal_pellet\60547.jpg
29123	116	Data\original\train\tunicate_salp_chains\121886.jpg
11991	35	Data\original\train\detritus_other\147330.jpg
4501	11	Data\original\train\chaetognath_other\144456.jpg
13899	41	Data\original\train\echinoderm_larva_pluteus_urchin\34762.jpg
17326	68	Data\original\train\hydromedusae_shapeA_sideview_small\18813.jpg
10311	25	Data\original\train\copepod_cyclopoid_oithona\79845.jpg
15825	53	Data\original\train\fish_larvae_myctophids\115716.jpg
29515	118	Data\original\train\unknown_blobs_and_smudges\147825.jpg
4060	11	Data\original\train\chaetognath_other\112680.jpg
